episode,cluster_id,ordered_target_ids,total_path_distance,total_reward,num_steps,num_updates,mean_loss,random_action_count,greedy_action_count,random_action_ratio,invalid_or_no_action_count,done,is_best_episode,epsilon_after_episode,best_reward_so_far,global_env_steps,replay_buffer_size,latest_checkpoint_path,best_checkpoint_path,extra
647,2,"[12, 9, 10, 11]",270.3834160236714,16.84529375876235,4,4,0.027832255698740482,1,3,0.25,0,True,False,0.18046666666666666,30.135987974687502,2588,2588,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
648,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,0.015909836860373616,2,2,0.5,0,True,False,0.17920000000000003,30.135987974687502,2592,2592,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
649,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.04753517499193549,0,4,0.0,0,True,False,0.1779333333333334,30.135987974687502,2596,2596,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
650,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.014982158550992608,1,3,0.25,0,True,False,0.17666666666666664,30.135987974687502,2600,2600,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
651,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.02671040710993111,1,3,0.25,0,True,False,0.1754,30.135987974687502,2604,2604,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
652,3,"[13, 15, 16, 14]",124.85245298960119,26.100849994766918,4,4,0.05830040201544762,2,2,0.5,0,True,False,0.17413333333333336,30.135987974687502,2608,2608,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
653,1,"[5, 6, 8, 7]",195.111475717931,28.275550238879774,4,4,0.0360039877705276,1,3,0.25,0,True,False,0.17286666666666672,30.135987974687502,2612,2612,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
654,4,"[17, 19, 18, 20]",191.4831689051923,19.56280543863833,4,4,0.037016321904957294,1,3,0.25,0,True,False,0.17160000000000009,30.135987974687502,2616,2616,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
655,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.02379173645749688,2,2,0.5,0,True,False,0.17033333333333345,30.135987974687502,2620,2620,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
656,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.028690138598904014,0,4,0.0,0,True,False,0.1690666666666667,30.135987974687502,2624,2624,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
657,3,"[13, 16, 14, 15]",123.25600894347023,26.004300419945153,4,4,0.033497583819553256,3,1,0.75,0,True,False,0.16780000000000006,30.135987974687502,2628,2628,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
658,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.01985682686790824,0,4,0.0,0,True,False,0.16653333333333342,30.135987974687502,2632,2632,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
659,0,"[1, 3, 4, 2]",181.66116066125574,24.446168855463334,4,4,0.027220887131989002,2,2,0.5,0,True,False,0.16526666666666667,30.135987974687502,2636,2636,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
660,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.022436882369220257,0,4,0.0,0,True,False,0.16400000000000003,30.135987974687502,2640,2640,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
661,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.03230209508910775,1,3,0.25,0,True,False,0.1627333333333334,30.135987974687502,2644,2644,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
662,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.018466270063072443,0,4,0.0,0,True,False,0.16146666666666665,30.135987974687502,2648,2648,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
663,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.01427267282269895,3,1,0.75,0,True,False,0.1602,30.135987974687502,2652,2652,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
664,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.017604409949854016,0,4,0.0,0,True,False,0.15893333333333337,30.135987974687502,2656,2656,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
665,2,"[12, 9, 11, 10]",219.43660454395496,18.160657389833798,4,4,0.018156876554712653,0,4,0.0,0,True,False,0.15766666666666662,30.135987974687502,2660,2660,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
666,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.023092758376151323,1,3,0.25,0,True,False,0.15639999999999998,30.135987974687502,2664,2664,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
667,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.014285644050687551,0,4,0.0,0,True,False,0.15513333333333335,30.135987974687502,2668,2668,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
668,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.016872631036676466,2,2,0.5,0,True,False,0.1538666666666667,30.135987974687502,2672,2672,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
669,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.01792088244110346,2,2,0.5,0,True,False,0.15260000000000007,30.135987974687502,2676,2676,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
670,0,"[4, 1, 3, 2]",219.5208976367524,19.70717567572825,4,4,0.014160773018375039,1,3,0.25,0,True,False,0.15133333333333343,30.135987974687502,2680,2680,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
671,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.01054553990252316,1,3,0.25,0,True,False,0.15006666666666668,30.135987974687502,2684,2684,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
672,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.01930385024752468,0,4,0.0,0,True,False,0.14880000000000004,30.135987974687502,2688,2688,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
673,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.017397177405655384,0,4,0.0,0,True,False,0.1475333333333334,30.135987974687502,2692,2692,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
674,0,"[4, 2, 1, 3]",202.81040730615837,20.459992396356522,4,4,0.016137603437528014,2,2,0.5,0,True,False,0.14626666666666677,30.135987974687502,2696,2696,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
675,3,"[13, 14, 15, 16]",138.68555427061136,24.119297511522852,4,4,0.018259479315020144,1,3,0.25,0,True,False,0.14500000000000002,30.135987974687502,2700,2700,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
676,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.03498348826542497,1,3,0.25,0,True,False,0.14373333333333338,30.135987974687502,2704,2704,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
677,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.01579299452714622,0,4,0.0,0,True,False,0.14246666666666674,30.135987974687502,2708,2708,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
678,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.030153797008097172,0,4,0.0,0,True,False,0.1412,30.135987974687502,2712,2712,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
679,2,"[9, 11, 12, 10]",209.42933638811832,18.11902167038629,4,4,0.029985950328409672,1,3,0.25,0,True,False,0.13993333333333335,30.135987974687502,2716,2716,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
680,4,"[19, 20, 17, 18]",205.15408927401,19.774473019758354,4,4,0.03444524249061942,2,2,0.5,0,True,False,0.13866666666666672,30.135987974687502,2720,2720,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
681,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.024758283514529467,1,3,0.25,0,True,False,0.13739999999999997,30.135987974687502,2724,2724,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
682,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,0.03387541510164738,2,2,0.5,0,True,False,0.13613333333333333,30.135987974687502,2728,2728,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
683,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.028458392713218927,2,2,0.5,0,True,False,0.1348666666666668,30.135987974687502,2732,2732,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
684,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.020259426906704903,0,4,0.0,0,True,False,0.13360000000000005,30.135987974687502,2736,2736,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
685,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.020499085308983922,0,4,0.0,0,True,False,0.1323333333333334,30.135987974687502,2740,2740,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
686,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.020639380905777216,1,3,0.25,0,True,False,0.13106666666666678,30.135987974687502,2744,2744,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
687,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.051964949583634734,0,4,0.0,0,True,False,0.12980000000000003,30.135987974687502,2748,2748,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
688,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.018901380943134427,0,4,0.0,0,True,False,0.1285333333333334,30.135987974687502,2752,2752,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
689,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.026300355326384306,1,3,0.25,0,True,False,0.12726666666666675,30.135987974687502,2756,2756,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
690,3,"[13, 15, 16, 14]",124.85245298960119,26.100849994766918,4,4,0.037269054213538766,2,2,0.5,0,True,False,0.126,30.135987974687502,2760,2760,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
691,4,"[17, 20, 19, 18]",170.67585144740272,20.153977949194896,4,4,0.024871089030057192,1,3,0.25,0,True,False,0.12473333333333336,30.135987974687502,2764,2764,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
692,3,"[13, 16, 15, 14]",116.10182393712081,26.366462669072508,4,4,0.026936672627925873,0,4,0.0,0,True,False,0.12346666666666672,30.135987974687502,2768,2768,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
693,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.014897359302267432,0,4,0.0,0,True,False,0.12219999999999998,30.135987974687502,2772,2772,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
694,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.03382803499698639,0,4,0.0,0,True,False,0.12093333333333334,30.135987974687502,2776,2776,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
695,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,0.023631084128282964,1,3,0.25,0,True,False,0.1196666666666667,30.135987974687502,2780,2780,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
696,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.022996464278548956,1,3,0.25,0,True,False,0.11839999999999995,30.135987974687502,2784,2784,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
697,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.02014805213548243,0,4,0.0,0,True,False,0.11713333333333331,30.135987974687502,2788,2788,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
698,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.022829319816082716,0,4,0.0,0,True,False,0.11586666666666678,30.135987974687502,2792,2792,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
699,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.027918569277971983,0,4,0.0,0,True,False,0.11460000000000004,30.135987974687502,2796,2796,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
700,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.054270483553409576,0,4,0.0,0,True,False,0.1133333333333334,30.135987974687502,2800,2800,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
701,2,"[9, 11, 12, 10]",209.42933638811832,18.11902167038629,4,4,0.024806325789541006,3,1,0.75,0,True,False,0.11206666666666676,30.135987974687502,2804,2804,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
702,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.027042323723435402,1,3,0.25,0,True,False,0.11080000000000001,30.135987974687502,2808,2808,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
703,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.054439682979136705,0,4,0.0,0,True,False,0.10953333333333337,30.135987974687502,2812,2812,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
704,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.018542577046900988,1,3,0.25,0,True,False,0.10826666666666673,30.135987974687502,2816,2816,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
705,0,"[4, 3, 1, 2]",178.27976535289113,26.243832350219726,4,4,0.028004693100228906,1,3,0.25,0,True,False,0.1070000000000001,30.135987974687502,2820,2820,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
706,2,"[11, 9, 10, 12]",227.06994610847113,17.83864149511276,4,4,0.017312709940597415,1,3,0.25,0,True,False,0.10573333333333335,30.135987974687502,2824,2824,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
707,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.017745249904692173,0,4,0.0,0,True,False,0.10446666666666671,30.135987974687502,2828,2828,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
708,2,"[12, 10, 11, 9]",209.3632227065794,18.486365510503862,4,4,0.02274860255420208,1,3,0.25,0,True,False,0.10320000000000007,30.135987974687502,2832,2832,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
709,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.01320171495899558,0,4,0.0,0,True,False,0.10193333333333332,30.135987974687502,2836,2836,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
710,2,"[12, 11, 9, 10]",244.64549331870504,17.702840575655934,4,4,0.018222545506432652,1,3,0.25,0,True,False,0.10066666666666668,30.135987974687502,2840,2840,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
711,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.029058401938527822,1,3,0.25,0,True,False,0.09940000000000004,30.135987974687502,2844,2844,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
712,2,"[11, 9, 12, 10]",195.22686250124153,18.40278416071593,4,4,0.028746071737259626,1,3,0.25,0,True,False,0.0981333333333333,30.135987974687502,2848,2848,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
713,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.01947061554528773,0,4,0.0,0,True,False,0.09686666666666677,30.135987974687502,2852,2852,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
714,3,"[15, 13, 14, 16]",133.3081339541003,24.277141127399297,4,4,0.01961334189400077,1,3,0.25,0,True,False,0.09560000000000013,30.135987974687502,2856,2856,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
715,4,"[19, 18, 20, 17]",169.56104208358724,21.76935026904001,4,4,0.03754675341770053,1,3,0.25,0,True,False,0.09433333333333338,30.135987974687502,2860,2860,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
716,3,"[13, 15, 16, 14]",124.85245298960119,26.100849994766918,4,4,0.015244635054841638,1,3,0.25,0,True,False,0.09306666666666674,30.135987974687502,2864,2864,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
717,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.016391908167861402,0,4,0.0,0,True,False,0.0918000000000001,30.135987974687502,2868,2868,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
718,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.012824310921132565,0,4,0.0,0,True,False,0.09053333333333335,30.135987974687502,2872,2872,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
719,1,"[5, 7, 8, 6]",164.60582761657668,30.135987974687502,4,4,0.017200298374518752,0,4,0.0,0,True,False,0.08926666666666672,30.135987974687502,2876,2876,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
720,2,"[12, 10, 9, 11]",219.7060500282308,18.350952970962638,4,4,0.012298063025809824,0,4,0.0,0,True,False,0.08800000000000008,30.135987974687502,2880,2880,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
721,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.05767557676881552,0,4,0.0,0,True,False,0.08673333333333333,30.135987974687502,2884,2884,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
722,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.02854764461517334,0,4,0.0,0,True,False,0.08546666666666669,30.135987974687502,2888,2888,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
723,4,"[19, 18, 17, 20]",172.49892430786332,21.71901980128594,4,4,0.029670200310647488,0,4,0.0,0,True,False,0.08420000000000005,30.135987974687502,2892,2892,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
724,0,"[1, 3, 4, 2]",181.66116066125574,24.446168855463334,4,4,0.0285655721090734,1,3,0.25,0,True,False,0.0829333333333333,30.135987974687502,2896,2896,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
725,3,"[15, 13, 16, 14]",110.72440362060973,26.524306284948956,4,4,0.022773570148274302,0,4,0.0,0,True,False,0.08166666666666667,30.135987974687502,2900,2900,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
726,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.03353757131844759,1,3,0.25,0,True,False,0.08040000000000003,30.135987974687502,2904,2904,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
727,3,"[13, 15, 14, 16]",121.91912521010097,26.288679406490516,4,4,0.02784839551895857,0,4,0.0,0,True,False,0.07913333333333328,30.135987974687502,2908,2908,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
728,0,"[4, 3, 2, 1]",143.75447345561832,27.15430895066569,4,4,0.048767801374197006,0,4,0.0,0,True,False,0.07786666666666675,30.135987974687502,2912,2912,F:\项目\专利\uav_dynamic_task_allocation\checkpoints\strike_order_dqn\latest.pt,,
